,userid,version,retention_1,retention_7,sum_gamerounds
872,97971,gate_25,True,True,168
873,98151,gate_25,False,False,34
874,98229,gate_25,True,False,29
875,98354,gate_50,False,False,36
876,98592,gate_50,False,False,17
877,98833,gate_25,False,False,8
878,98955,gate_25,False,False,40
879,99178,gate_25,False,False,22
880,99252,gate_50,True,False,58
881,99264,gate_25,True,False,9
882,99307,gate_50,True,False,11
883,99411,gate_50,False,False,23
884,99583,gate_50,True,False,45
885,99630,gate_25,False,False,25
886,99631,gate_50,True,False,20
887,99806,gate_25,True,False,20
888,99912,gate_50,True,False,38
889,99928,gate_50,True,False,93
890,99944,gate_50,False,False,7
891,99976,gate_25,False,False,17
892,100026,gate_50,False,False,8
893,100084,gate_25,False,True,158
894,100151,gate_50,True,True,40
895,100214,gate_50,True,True,116
896,100367,gate_25,True,False,80
897,100511,gate_25,False,False,21
898,100556,gate_50,True,True,64
899,100585,gate_25,True,False,83
900,100807,gate_25,True,False,38
901,100899,gate_50,False,False,22
902,100933,gate_25,False,False,15
903,101024,gate_50,True,False,34
904,101041,gate_25,True,False,114
905,101248,gate_50,False,False,13
906,101591,gate_25,True,True,191
907,101601,gate_25,True,False,80
908,101664,gate_25,True,False,131
909,101675,gate_50,False,False,10
910,101697,gate_50,True,False,8
911,101864,gate_50,False,False,40
912,101880,gate_25,False,False,7
913,101884,gate_50,False,False,5
914,101915,gate_25,True,True,166
915,101953,gate_50,True,False,9
916,101961,gate_50,False,False,17
917,102182,gate_50,False,False,25
918,102302,gate_50,False,True,87
919,102540,gate_25,True,True,255
920,102573,gate_50,False,False,41
921,102598,gate_25,True,False,34
922,102742,gate_50,True,False,29
923,102748,gate_50,False,False,23
924,102753,gate_25,False,False,15
925,102931,gate_25,False,False,7
926,102977,gate_25,False,True,19
927,103095,gate_50,True,False,60
928,103308,gate_50,False,False,9
929,103414,gate_25,True,False,347
930,103463,gate_50,False,False,14
931,103498,gate_25,True,True,51
932,103555,gate_25,False,False,29
933,103557,gate_50,True,False,59
934,103625,gate_25,False,False,16
935,103714,gate_25,True,False,19
936,103804,gate_25,False,False,36
937,104157,gate_50,True,False,60
938,104158,gate_50,True,True,24
939,104211,gate_25,False,False,51
940,104553,gate_25,False,False,12
941,104563,gate_50,False,False,8
942,104577,gate_25,True,True,550
943,104592,gate_50,False,False,45
944,104686,gate_25,True,False,42
945,104694,gate_25,False,True,101
946,104796,gate_25,True,True,407
947,104800,gate_25,False,False,21
948,104899,gate_50,True,True,233
949,104999,gate_50,False,True,277
950,105277,gate_25,True,False,60
951,105342,gate_50,False,False,0
952,105632,gate_50,False,False,61
953,105700,gate_25,False,False,21
954,105948,gate_25,False,False,6
955,106093,gate_25,False,False,13
956,106422,gate_50,False,False,8
957,106423,gate_25,False,False,10
958,106447,gate_25,True,False,28
959,106487,gate_25,False,False,17
960,106523,gate_50,False,False,9
961,106600,gate_25,True,True,395
962,106828,gate_25,False,False,24
963,106895,gate_25,False,False,28
964,107040,gate_50,True,False,60
965,107169,gate_50,False,False,13
966,107563,gate_25,False,False,48
967,107617,gate_25,False,False,18
968,107662,gate_25,False,False,6
969,107670,gate_25,False,False,19
970,107936,gate_50,False,False,14
971,107981,gate_25,True,False,69
972,108052,gate_50,False,False,12
973,108068,gate_25,False,False,3
974,108134,gate_25,False,True,55
975,108287,gate_25,False,False,22
976,108303,gate_50,False,False,13
977,108320,gate_50,False,False,8
978,108454,gate_25,False,True,44
979,108535,gate_50,False,False,39
980,108608,gate_25,False,False,17
981,108668,gate_50,True,False,32
982,108753,gate_50,True,False,31
983,109109,gate_25,False,False,23
984,109111,gate_50,True,False,14
985,109151,gate_50,True,False,119
986,109158,gate_50,True,False,112
987,109300,gate_50,False,False,9
988,109366,gate_50,True,True,160
989,109431,gate_25,True,False,74
990,109458,gate_50,False,False,0
991,109556,gate_25,True,False,21
992,109578,gate_25,False,False,42
993,109745,gate_50,False,False,14
994,109757,gate_25,True,True,34
995,109796,gate_50,False,False,3
996,109838,gate_25,False,False,26
997,109991,gate_25,True,True,533
998,110004,gate_25,True,False,73
999,110329,gate_50,False,False,12
1000,110479,gate_25,False,True,8
1001,110528,gate_25,False,False,10
1002,110634,gate_25,False,False,14
1003,110750,gate_50,False,False,21
1004,111162,gate_25,True,False,5
1005,111196,gate_50,True,False,67
1006,111362,gate_50,True,False,58
1007,111382,gate_50,True,True,49
1008,111496,gate_25,False,False,37
1009,111540,gate_50,False,False,31
1010,111949,gate_25,True,False,28
1011,111961,gate_50,False,False,49
1012,111981,gate_50,False,False,9
1013,112127,gate_25,True,False,8
1014,112216,gate_50,False,False,87
1015,112251,gate_25,False,False,15
1016,112355,gate_50,False,False,9
1017,112365,gate_50,True,False,60
1018,112375,gate_25,True,False,44
1019,112718,gate_25,True,True,567
1020,113086,gate_50,False,False,20
1021,113087,gate_50,True,True,275
1022,113325,gate_25,True,True,93
1023,113378,gate_50,False,True,57
1024,113462,gate_25,True,False,178
1025,113497,gate_25,True,False,42
1026,113563,gate_25,False,False,23
1027,113607,gate_25,False,False,35
1028,113621,gate_50,True,True,45
1029,113666,gate_25,True,True,106
1030,113725,gate_50,True,False,48
1031,113800,gate_25,True,False,43
1032,113888,gate_25,True,False,24
1033,114118,gate_25,False,False,7
1034,114278,gate_25,False,False,28
1035,114320,gate_25,True,False,31
1036,114360,gate_50,False,False,33
1037,114521,gate_25,False,False,0
1038,114532,gate_25,False,False,20
1039,114626,gate_50,True,False,28
1040,114859,gate_25,False,False,31
1041,114985,gate_50,True,False,6
1042,115234,gate_25,False,True,133
1043,115235,gate_25,False,False,14
1044,115498,gate_50,True,False,111
1045,115774,gate_50,True,False,35
1046,115813,gate_50,False,False,7
1047,115854,gate_50,True,False,31
1048,115980,gate_50,False,False,7
1049,116002,gate_25,True,True,286
1050,116099,gate_50,True,False,22
1051,116198,gate_25,False,False,36
1052,116247,gate_25,False,True,249
1053,116336,gate_25,False,False,15
1054,116382,gate_50,True,True,73
1055,116423,gate_25,False,False,40
1056,116430,gate_25,False,False,34
1057,116439,gate_50,True,False,23
1058,116590,gate_25,True,False,50
1059,116653,gate_50,False,False,27
1060,116793,gate_50,True,True,283
1061,116828,gate_25,True,False,25
1062,117026,gate_25,True,False,322
1063,117186,gate_50,False,False,2
1064,117195,gate_50,False,False,8
1065,117242,gate_25,True,False,105
1066,117481,gate_25,True,False,24
1067,117700,gate_50,True,False,100
1068,117728,gate_50,False,False,16
1069,117763,gate_50,False,False,14
1070,117868,gate_25,True,False,200
1071,117918,gate_50,True,False,18
1072,117992,gate_25,True,True,143
1073,118091,gate_50,False,False,8
1074,118189,gate_25,False,False,63
1075,118204,gate_25,False,False,15
1076,118555,gate_50,False,False,11
1077,118654,gate_50,False,True,201
1078,118690,gate_25,False,False,15
1079,118773,gate_50,False,False,17
1080,119142,gate_25,False,False,33
1081,119209,gate_50,False,True,350
1082,119231,gate_25,True,False,11
1083,119331,gate_25,False,True,24
1084,119464,gate_25,True,False,21
1085,119507,gate_25,False,False,11
1086,119591,gate_50,False,False,24
1087,119742,gate_25,True,True,204
1088,119784,gate_25,False,False,22
1089,120131,gate_50,False,False,10
1090,120587,gate_25,False,False,55
1091,120662,gate_50,True,True,14
1092,120664,gate_50,True,False,22
1093,120771,gate_25,False,False,22
1094,120978,gate_25,False,False,19
1095,121148,gate_50,False,False,69
1096,121179,gate_25,False,False,12
1097,121303,gate_25,True,True,1380
1098,121409,gate_25,False,False,16
1099,121431,gate_50,False,False,20
1100,121476,gate_25,False,False,13
1101,121571,gate_25,False,False,9
1102,121738,gate_50,False,False,23
1103,122133,gate_25,True,False,3
1104,122211,gate_25,False,False,5
1105,122299,gate_50,False,False,72
1106,122334,gate_25,False,False,4
1107,122533,gate_25,True,True,204
1108,122635,gate_25,True,False,38
1109,122690,gate_50,False,False,13
1110,122817,gate_50,True,False,87
1111,122975,gate_25,True,True,204
1112,122981,gate_25,False,False,50
1113,123038,gate_50,False,False,15
1114,123083,gate_50,False,False,35
1115,123121,gate_50,True,False,68
1116,123318,gate_50,True,False,50
1117,123406,gate_50,False,False,22
1118,123522,gate_50,False,False,16
1119,123638,gate_25,True,False,53
1120,123904,gate_25,False,False,6
1121,123937,gate_50,True,False,45
1122,124004,gate_25,False,False,32
1123,124022,gate_25,True,False,15
1124,124379,gate_50,False,True,142
1125,124432,gate_50,False,False,12
1126,124568,gate_50,False,False,8
1127,124702,gate_25,True,True,98
1128,124729,gate_25,True,False,46
1129,124759,gate_25,False,False,4
1130,124945,gate_25,True,False,19
1131,125019,gate_25,False,False,15
1132,125035,gate_50,False,False,7
1133,125058,gate_25,True,False,44
1134,125379,gate_25,True,True,106
1135,125416,gate_25,False,False,27
1136,125523,gate_25,True,True,367
1137,125735,gate_50,False,False,74
1138,125749,gate_50,False,False,24
1139,125752,gate_25,True,False,16
1140,125925,gate_25,True,False,54
1141,125951,gate_25,False,False,5
1142,125996,gate_50,True,True,39
1143,126043,gate_50,True,False,150
1144,126289,gate_25,True,False,52
1145,126418,gate_50,True,False,47
1146,126645,gate_25,True,True,227
1147,126812,gate_25,False,False,20
1148,126972,gate_50,False,False,16
1149,127003,gate_50,False,False,12
1150,127428,gate_25,True,False,22
1151,127467,gate_50,True,False,15
1152,127487,gate_25,True,True,217
1153,127596,gate_50,True,False,7
1154,127794,gate_25,False,False,38
1155,127814,gate_25,False,False,5
1156,127839,gate_25,False,True,11
1157,127893,gate_25,False,False,46
1158,128079,gate_25,True,False,27
1159,128334,gate_25,False,False,7
1160,128346,gate_25,True,False,56
1161,128355,gate_50,True,False,12
1162,128450,gate_50,False,False,24
1163,128547,gate_50,False,False,69
1164,128817,gate_25,False,True,411
1165,128956,gate_25,True,False,63
1166,128989,gate_50,True,False,216
1167,129110,gate_50,True,False,44
1168,129131,gate_50,True,False,34
1169,129156,gate_50,False,False,34
1170,129203,gate_50,False,False,11
1171,129208,gate_25,False,False,22
1172,129260,gate_25,False,True,135
1173,129284,gate_50,False,False,5
1174,129335,gate_50,False,False,9
1175,129391,gate_25,False,False,30
1176,129682,gate_25,True,False,45
1177,129826,gate_50,False,False,15
1178,130176,gate_50,True,False,26
1179,130250,gate_50,True,False,21
1180,130260,gate_25,False,False,8
1181,130271,gate_25,True,False,43
1182,130391,gate_25,False,False,49
1183,130412,gate_25,False,False,43
1184,130417,gate_50,True,True,37
1185,130572,gate_50,True,False,68
1186,130879,gate_25,True,True,174
1187,131233,gate_25,False,False,20
1188,131261,gate_25,False,False,16
1189,131314,gate_25,False,False,14
1190,131358,gate_50,True,True,75
1191,131740,gate_25,True,False,83
1192,132154,gate_25,False,False,7
1193,132240,gate_25,False,False,12
1194,132330,gate_25,True,False,123
1195,132503,gate_25,False,False,10
1196,132756,gate_50,False,False,6
1197,132794,gate_50,False,False,6
1198,132919,gate_50,True,False,53
1199,132928,gate_50,True,True,151
1200,132961,gate_50,True,False,87
1201,133088,gate_25,True,False,50
1202,133102,gate_50,False,False,28
1203,133577,gate_25,True,True,333
1204,133783,gate_25,False,False,23
1205,133854,gate_50,True,False,35
1206,133961,gate_50,False,False,34
1207,134380,gate_50,True,False,125
1208,134381,gate_50,True,False,13
1209,134386,gate_50,False,False,29
1210,134428,gate_50,False,False,35
1211,134595,gate_50,False,False,7
1212,134621,gate_50,True,False,59
1213,134692,gate_25,False,False,19
1214,134763,gate_50,True,False,33
1215,134875,gate_50,True,False,14
1216,134885,gate_25,True,True,443
1217,134891,gate_50,False,False,21
1218,134914,gate_25,True,False,13
1219,135084,gate_50,True,False,23
1220,135220,gate_50,True,True,153
1221,135232,gate_25,False,False,5
1222,135315,gate_25,False,False,5
1223,135435,gate_50,False,False,7
1224,135479,gate_25,False,False,5
1225,135584,gate_25,False,True,5
1226,135693,gate_25,True,True,155
1227,135739,gate_25,False,False,23
1228,135910,gate_50,False,False,5
1229,135919,gate_25,False,True,29
1230,135978,gate_25,False,True,90
1231,136109,gate_50,False,False,4
1232,136363,gate_50,False,False,13
1233,136453,gate_25,False,False,20
1234,136496,gate_50,False,False,16
1235,136506,gate_25,False,False,17
1236,136638,gate_25,False,False,30
1237,136647,gate_25,False,False,22
1238,136724,gate_50,True,False,19
1239,136945,gate_25,True,False,16
1240,137089,gate_50,False,False,14
1241,137158,gate_25,False,False,20
1242,137177,gate_25,False,False,60
1243,137354,gate_25,False,False,33
1244,137380,gate_50,True,True,50
1245,137445,gate_50,True,True,287
1246,137520,gate_25,True,False,12
1247,137546,gate_50,False,False,6
1248,137570,gate_25,True,True,195
1249,137586,gate_50,True,False,30
1250,137752,gate_50,False,False,39
1251,137865,gate_25,True,False,44
1252,137911,gate_50,True,True,24
1253,138070,gate_50,True,False,43
1254,138234,gate_25,True,True,77
1255,138257,gate_50,False,False,2
1256,138315,gate_25,False,False,13
1257,138392,gate_50,True,False,37
1258,138521,gate_25,True,False,19
1259,138561,gate_25,False,False,23
1260,138622,gate_50,True,False,23
1261,138886,gate_25,True,True,61
1262,138891,gate_25,True,True,237
1263,138918,gate_25,False,False,13
1264,139072,gate_50,False,True,684
1265,139081,gate_50,False,False,14
1266,139206,gate_50,False,False,1
1267,139211,gate_50,False,False,16
1268,139264,gate_25,True,True,311
1269,139309,gate_50,False,False,20
1270,139581,gate_50,True,True,122
1271,139772,gate_25,False,True,85
1272,139856,gate_50,False,False,2
1273,140041,gate_25,True,True,90
1274,140102,gate_50,False,False,34
1275,140335,gate_50,False,False,21
1276,140468,gate_25,True,False,39
1277,140695,gate_50,False,False,15
1278,140734,gate_25,False,True,59
1279,140907,gate_25,True,False,91
1280,141059,gate_50,False,False,53
1281,141146,gate_50,False,False,18
1282,141163,gate_25,True,False,45
1283,141256,gate_50,False,False,15
1284,141275,gate_25,True,False,22
1285,141449,gate_50,False,True,147
1286,141509,gate_25,False,False,5
1287,141613,gate_25,False,False,36
1288,141698,gate_50,False,False,47
1289,141837,gate_25,False,False,11
1290,141928,gate_50,False,False,6
1291,141967,gate_50,True,False,15
1292,142162,gate_50,False,False,23
1293,142359,gate_50,True,True,72
1294,142413,gate_50,True,False,37
1295,142456,gate_50,True,False,23
1296,142665,gate_50,True,False,29
1297,142718,gate_25,True,False,45
1298,142942,gate_50,False,False,5
1299,142964,gate_25,False,False,17
1300,142985,gate_50,True,True,61
1301,143079,gate_50,False,False,28
1302,143115,gate_50,True,True,21
1303,143123,gate_50,True,False,33
1304,143284,gate_25,False,False,12
1305,143386,gate_25,False,False,9
1306,143514,gate_25,True,False,17
1307,143691,gate_25,False,False,22
1308,143939,gate_50,True,False,60
1309,143962,gate_50,False,False,16
1310,144087,gate_25,False,False,16
1311,144110,gate_50,False,False,1
1312,144120,gate_25,True,False,57
1313,144252,gate_25,False,False,17
1314,144287,gate_25,True,False,26
1315,144430,gate_25,False,False,7
1316,144470,gate_50,False,False,11
1317,144493,gate_50,False,False,33
1318,144553,gate_25,False,False,12
1319,144571,gate_50,True,True,89
1320,144664,gate_25,True,False,49
1321,144692,gate_25,False,False,11
1322,144935,gate_25,False,False,25
1323,145093,gate_50,True,False,34
1324,145225,gate_50,True,True,82
1325,145307,gate_50,True,True,34
1326,145401,gate_25,False,False,11
1327,145539,gate_50,False,False,10
1328,145578,gate_25,False,False,9
1329,145763,gate_50,False,True,34
1330,145852,gate_25,True,True,188
1331,145917,gate_50,False,False,7
1332,145938,gate_25,True,False,63
1333,146150,gate_25,True,False,4
1334,146164,gate_50,False,False,5
1335,146269,gate_50,False,False,42
1336,146394,gate_25,True,False,10
1337,146502,gate_25,True,False,26
1338,146715,gate_50,True,True,140
1339,146772,gate_25,False,False,5
1340,146836,gate_25,False,False,32
1341,146898,gate_25,True,True,356
1342,146937,gate_50,False,False,29
1343,146981,gate_50,False,False,14
1344,147246,gate_50,True,False,114
1345,147292,gate_50,False,True,79
1346,147334,gate_50,True,True,37
1347,147450,gate_50,False,False,22
1348,147507,gate_50,False,False,13
1349,147572,gate_50,True,True,25
1350,147639,gate_25,False,False,11
1351,147685,gate_50,True,False,75
1352,147826,gate_25,False,False,14
1353,147830,gate_50,True,True,22
1354,147836,gate_25,False,False,33
1355,148012,gate_25,False,False,22
1356,148083,gate_50,False,False,10
1357,148166,gate_25,True,False,211
1358,148248,gate_50,False,False,8
1359,148254,gate_25,False,False,20
1360,148358,gate_25,False,True,143
1361,148453,gate_50,False,False,2
1362,148488,gate_50,False,False,21
1363,148574,gate_50,False,False,5
1364,148772,gate_50,True,False,32
1365,148811,gate_50,False,False,62
1366,148974,gate_50,True,False,59
1367,149244,gate_25,False,False,13
1368,149272,gate_50,False,True,44
1369,149329,gate_25,False,False,19
